"anon_id","category","correct","total","ratio","ratio_relative_to_overall","gender","overall_correct_pct"
46619,"lifestyle",7,23,0.304348,-0.136032,"Male",0.440379
46619,"literature",26,62,0.419355,-0.0210246,"Male",0.440379
46619,"math",11,19,0.578947,0.138568,"Male",0.440379
46619,"pop_music",9,47,0.191489,-0.24889,"Male",0.440379
46619,"science",53,75,0.706667,0.266287,"Male",0.440379
46619,"television",20,45,0.444444,0.00406504,"Male",0.440379
46619,"theatre",7,23,0.304348,-0.136032,"Male",0.440379
46619,"world_hist",32,61,0.52459,0.0842108,"Male",0.440379
46709,"amer_hist",61,72,0.847222,0.183333,"Male",0.663889
46709,"art",55,76,0.723684,0.0597953,"Male",0.663889
46709,"bus_econ",42,55,0.763636,0.0997475,"Male",0.663889
46709,"class_music",21,52,0.403846,-0.260043,"Male",0.663889
46709,"curr_events",36,43,0.837209,0.17332,"Male",0.663889
46709,"film",71,97,0.731959,0.0680699,"Male",0.663889
46709,"food_drink",56,76,0.736842,0.0729532,"Male",0.663889
46709,"games_sport",65,93,0.698925,0.0350358,"Male",0.663889
46709,"geography",72,122,0.590164,-0.073725,"Male",0.663889
46709,"language",28,45,0.622222,-0.0416667,"Male",0.663889
46709,"lifestyle",39,52,0.75,0.0861111,"Male",0.663889
46709,"literature",72,117,0.615385,-0.0485043,"Male",0.663889
46709,"math",13,37,0.351351,-0.312538,"Male",0.663889
46709,"pop_music",74,89,0.831461,0.167572,"Male",0.663889
46709,"science",81,150,0.54,-0.123889,"Male",0.663889
46709,"television",66,91,0.725275,0.0613858,"Male",0.663889
46709,"theatre",30,49,0.612245,-0.051644,"Male",0.663889
46709,"world_hist",74,124,0.596774,-0.0671147,"Male",0.663889
46714,"amer_hist",14,24,0.583333,0.0305907,"Male",0.552743
46714,"art",21,23,0.913043,0.360301,"Male",0.552743
46714,"bus_econ",10,19,0.526316,-0.0264268,"Male",0.552743
46714,"class_music",4,19,0.210526,-0.342216,"Male",0.552743
46714,"curr_events",6,13,0.461538,-0.0912042,"Male",0.552743
46714,"film",18,31,0.580645,0.0279025,"Male",0.552743
46714,"food_drink",19,25,0.76,0.207257,"Male",0.552743
46714,"games_sport",15,29,0.517241,-0.0355012,"Male",0.552743
46714,"geography",28,45,0.622222,0.0694796,"Male",0.552743
46714,"language",11,18,0.611111,0.0583685,"Male",0.552743
46714,"lifestyle",6,16,0.375,-0.177743,"Male",0.552743
46714,"literature",22,39,0.564103,0.0113599,"Male",0.552743
46714,"math",4,12,0.333333,-0.219409,"Male",0.552743
46714,"pop_music",12,29,0.413793,-0.13895,"Male",0.552743
46714,"science",27,51,0.529412,-0.0233309,"Male",0.552743
46714,"television",12,27,0.444444,-0.108298,"Male",0.552743
46714,"theatre",4,15,0.266667,-0.286076,"Male",0.552743
46714,"world_hist",29,39,0.74359,0.190847,"Male",0.552743
46766,"amer_hist",29,110,0.263636,-0.127869,"Male",0.391505
46766,"art",30,116,0.258621,-0.132884,"Male",0.391505
46766,"bus_econ",23,85,0.270588,-0.120917,"Male",0.391505
46766,"class_music",35,78,0.448718,0.0572129,"Male",0.391505
46766,"curr_events",29,68,0.426471,0.0349655,"Male",0.391505
46766,"film",77,146,0.527397,0.135892,"Male",0.391505
46766,"food_drink",49,107,0.457944,0.0664388,"Male",0.391505
46766,"games_sport",25,142,0.176056,-0.215449,"Male",0.391505
46766,"geography",60,186,0.322581,-0.0689244,"Male",0.391505
46766,"language",34,67,0.507463,0.115958,"Male",0.391505
46766,"lifestyle",34,73,0.465753,0.0742483,"Male",0.391505
46766,"literature",68,183,0.371585,-0.0199204,"Male",0.391505
46766,"math",35,55,0.636364,0.244859,"Male",0.391505
46766,"pop_music",60,137,0.437956,0.0464511,"Male",0.391505
46766,"science",103,222,0.463964,0.0724589,"Male",0.391505
46766,"television",55,136,0.404412,0.0129067,"Male",0.391505
46766,"theatre",49,71,0.690141,0.298636,"Male",0.391505
46766,"world_hist",53,184,0.288043,-0.103462,"Male",0.391505
46779,"amer_hist",111,124,0.895161,0.164745,"Male",0.730417
46779,"art",104,127,0.818898,0.088481,"Male",0.730417
46779,"bus_econ",56,94,0.595745,-0.134672,"Male",0.730417
46779,"class_music",80,87,0.91954,0.189124,"Male",0.730417
46779,"curr_events",51,76,0.671053,-0.059364,"Male",0.730417
46779,"film",112,162,0.691358,-0.0390586,"Male",0.730417
46779,"food_drink",98,119,0.823529,0.0931127,"Male",0.730417
46779,"games_sport",57,157,0.363057,-0.367359,"Male",0.730417
46779,"geography",184,209,0.880383,0.149966,"Male",0.730417
46779,"language",69,74,0.932432,0.202016,"Male",0.730417
46779,"lifestyle",62,82,0.756098,0.0256809,"Male",0.730417
46779,"literature",145,202,0.717822,-0.0125949,"Male",0.730417
46779,"math",46,59,0.779661,0.0492444,"Male",0.730417
46779,"pop_music",55,153,0.359477,-0.37094,"Male",0.730417
46779,"science",172,247,0.696356,-0.0340604,"Male",0.730417
46779,"television",99,151,0.655629,-0.0747875,"Male",0.730417
46779,"theatre",69,76,0.907895,0.177478,"Male",0.730417
46779,"world_hist",183,201,0.910448,0.180031,"Male",0.730417
46816,"amer_hist",52,97,0.536082,0.064304,"Male",0.471778
46816,"art",24,98,0.244898,-0.226881,"Male",0.471778
46816,"bus_econ",29,75,0.386667,-0.0851118,"Male",0.471778
46816,"class_music",20,66,0.30303,-0.168748,"Male",0.471778
46816,"curr_events",37,59,0.627119,0.15534,"Male",0.471778
46816,"film",77,126,0.611111,0.139333,"Male",0.471778
46816,"food_drink",46,94,0.489362,0.0175832,"Male",0.471778
46816,"games_sport",75,123,0.609756,0.137978,"Male",0.471778
46816,"geography",63,162,0.388889,-0.0828896,"Male",0.471778
46816,"language",28,57,0.491228,0.0194496,"Male",0.471778
46816,"lifestyle",32,68,0.470588,-0.00119025,"Male",0.471778
46816,"literature",56,159,0.352201,-0.119577,"Male",0.471778
46816,"math",19,47,0.404255,-0.0675232,"Male",0.471778
46816,"pop_music",56,120,0.466667,-0.00511182,"Male",0.471778
46816,"science",73,192,0.380208,-0.0915702,"Male",0.471778
46816,"television",83,117,0.709402,0.237623,"Male",0.471778
46816,"theatre",45,58,0.775862,0.304084,"Male",0.471778
46816,"world_hist",71,160,0.44375,-0.0280285,"Male",0.471778
46914,"amer_hist",12,29,0.413793,-0.104725,"Male",0.518519
46914,"art",22,31,0.709677,0.191159,"Male",0.518519
46914,"bus_econ",11,23,0.478261,-0.0402576,"Male",0.518519
46914,"class_music",9,23,0.391304,-0.127214,"Male",0.518519
46914,"curr_events",10,17,0.588235,0.0697168,"Male",0.518519
46914,"film",31,41,0.756098,0.237579,"Male",0.518519
46914,"food_drink",12,36,0.333333,-0.185185,"Male",0.518519
46914,"games_sport",12,41,0.292683,-0.225836,"Male",0.518519
46914,"geography",34,54,0.62963,0.111111,"Male",0.518519
46914,"language",6,17,0.352941,-0.165577,"Male",0.518519
46914,"lifestyle",7,18,0.388889,-0.12963,"Male",0.518519
46914,"literature",36,49,0.734694,0.216175,"Male",0.518519
46914,"math",14,15,0.933333,0.414815,"Male",0.518519
46914,"pop_music",13,37,0.351351,-0.167167,"Male",0.518519
46914,"science",28,60,0.466667,-0.0518519,"Male",0.518519
46914,"television",9,34,0.264706,-0.253813,"Male",0.518519
46914,"theatre",7,18,0.388889,-0.12963,"Male",0.518519
46914,"world_hist",35,51,0.686275,0.167756,"Male",0.518519
47006,"amer_hist",22,22,1,0.127315,"Male",0.872685
47006,"art",13,21,0.619048,-0.253638,"Male",0.872685
47006,"bus_econ",12,18,0.666667,-0.206019,"Male",0.872685
47006,"class_music",13,17,0.764706,-0.107979,"Male",0.872685
47006,"curr_events",12,13,0.923077,0.0503917,"Male",0.872685
47006,"film",23,30,0.766667,-0.106019,"Male",0.872685
47006,"food_drink",26,29,0.896552,0.0238665,"Male",0.872685
47006,"games_sport",28,31,0.903226,0.0305406,"Male",0.872685
47006,"geography",37,38,0.973684,0.100999,"Male",0.872685
47006,"language",10,12,0.833333,-0.0393519,"Male",0.872685
47006,"lifestyle",12,13,0.923077,0.0503917,"Male",0.872685
47006,"literature",34,36,0.944444,0.0717593,"Male",0.872685
47006,"math",10,11,0.909091,0.0364057,"Male",0.872685
47006,"pop_music",23,28,0.821429,-0.0512566,"Male",0.872685
47006,"science",38,42,0.904762,0.0320767,"Male",0.872685
47006,"television",19,24,0.791667,-0.0810185,"Male",0.872685
47006,"theatre",11,12,0.916667,0.0439815,"Male",0.872685
47006,"world_hist",34,35,0.971429,0.0987434,"Male",0.872685
47078,"amer_hist",26,66,0.393939,-0.0320696,"Male",0.426009
47078,"art",18,70,0.257143,-0.168866,"Male",0.426009
47078,"bus_econ",19,52,0.365385,-0.0606244,"Male",0.426009
47078,"class_music",15,51,0.294118,-0.131891,"Male",0.426009
47078,"curr_events",18,39,0.461538,0.0355295,"Male",0.426009
47078,"film",62,90,0.688889,0.26288,"Male",0.426009
47078,"food_drink",40,73,0.547945,0.121936,"Male",0.426009
47078,"games_sport",59,90,0.655556,0.229547,"Male",0.426009
47078,"geography",35,113,0.309735,-0.116274,"Male",0.426009
47078,"language",18,43,0.418605,-0.00740432,"Male",0.426009
47078,"lifestyle",24,43,0.55814,0.132131,"Male",0.426009
47078,"literature",33,113,0.292035,-0.133974,"Male",0.426009
47078,"math",14,34,0.411765,-0.0142443,"Male",0.426009
47078,"pop_music",45,84,0.535714,0.109705,"Male",0.426009
47078,"science",47,137,0.343066,-0.0829433,"Male",0.426009
47078,"television",53,83,0.638554,0.212545,"Male",0.426009
47078,"theatre",11,45,0.244444,-0.181565,"Male",0.426009
47078,"world_hist",33,112,0.294643,-0.131366,"Male",0.426009
47096,"amer_hist",26,59,0.440678,0.0610968,"Male",0.379581
47096,"art",14,60,0.233333,-0.146248,"Male",0.379581
47096,"bus_econ",22,43,0.511628,0.132047,"Male",0.379581
47096,"class_music",9,42,0.214286,-0.165295,"Male",0.379581
47096,"curr_events",25,34,0.735294,0.355713,"Male",0.379581
47096,"film",19,75,0.253333,-0.126248,"Male",0.379581
47096,"food_drink",30,61,0.491803,0.112222,"Male",0.379581
47096,"games_sport",39,81,0.481481,0.1019,"Male",0.379581
47096,"geography",33,100,0.33,-0.0495812,"Male",0.379581
47096,"language",16,36,0.444444,0.0648633,"Male",0.379581
47096,"lifestyle",19,36,0.527778,0.148197,"Male",0.379581
47096,"literature",26,98,0.265306,-0.114275,"Male",0.379581
47096,"math",23,29,0.793103,0.413522,"Male",0.379581
47096,"pop_music",13,75,0.173333,-0.206248,"Male",0.379581
47096,"science",65,118,0.550847,0.171266,"Male",0.379581
47096,"television",16,68,0.235294,-0.144287,"Male",0.379581
47096,"theatre",7,38,0.184211,-0.195371,"Male",0.379581
47096,"world_hist",33,93,0.354839,-0.0247424,"Male",0.379581
47105,"amer_hist",70,80,0.875,0.182931,"Male",0.692069
47105,"art",31,84,0.369048,-0.323022,"Male",0.692069
47105,"bus_econ",52,62,0.83871,0.14664,"Male",0.692069
47105,"class_music",16,62,0.258065,-0.434005,"Male",0.692069
47105,"curr_events",39,49,0.795918,0.103849,"Male",0.692069
47105,"film",91,110,0.827273,0.135203,"Male",0.692069
47105,"food_drink",66,86,0.767442,0.0753725,"Male",0.692069
47105,"games_sport",97,106,0.915094,0.223025,"Male",0.692069
47105,"geography",106,137,0.773723,0.0816532,"Male",0.692069
47105,"language",28,49,0.571429,-0.120641,"Male",0.692069
47105,"lifestyle",46,56,0.821429,0.129359,"Male",0.692069
47105,"literature",58,133,0.43609,-0.255979,"Male",0.692069
47105,"math",13,39,0.333333,-0.358736,"Male",0.692069
47105,"pop_music",92,101,0.910891,0.218822,"Male",0.692069
47105,"science",96,167,0.57485,-0.117219,"Male",0.692069
47105,"television",89,100,0.89,0.197931,"Male",0.692069
47105,"theatre",29,54,0.537037,-0.155032,"Male",0.692069
47105,"world_hist",98,139,0.705036,0.0129666,"Male",0.692069
47121,"amer_hist",28,69,0.405797,-0.0314323,"Female",0.437229
47121,"art",23,71,0.323944,-0.113286,"Female",0.437229
47121,"bus_econ",20,57,0.350877,-0.0863522,"Female",0.437229
47121,"class_music",15,51,0.294118,-0.143112,"Female",0.437229
47121,"curr_events",28,45,0.622222,0.184993,"Female",0.437229
47121,"film",47,95,0.494737,0.0575074,"Female",0.437229
47121,"food_drink",40,71,0.56338,0.126151,"Female",0.437229
47121,"games_sport",19,87,0.218391,-0.218839,"Female",0.437229
47121,"geography",38,118,0.322034,-0.115196,"Female",0.437229
47121,"language",25,49,0.510204,0.0729746,"Female",0.437229
47121,"lifestyle",27,48,0.5625,0.125271,"Female",0.437229
47121,"literature",60,117,0.512821,0.0755911,"Female",0.437229
47121,"math",20,33,0.606061,0.168831,"Female",0.437229
47121,"pop_music",31,90,0.344444,-0.092785,"Female",0.437229
47121,"science",77,140,0.55,0.112771,"Female",0.437229
47121,"television",52,83,0.626506,0.189277,"Female",0.437229
47121,"theatre",17,42,0.404762,-0.0324675,"Female",0.437229
47121,"world_hist",39,120,0.325,-0.112229,"Female",0.437229
47147,"amer_hist",3,29,0.103448,-0.129191,"Male",0.232639
47147,"art",3,30,0.1,-0.132639,"Male",0.232639
47147,"bus_econ",2,23,0.0869565,-0.145682,"Male",0.232639
47147,"class_music",4,23,0.173913,-0.0587258,"Male",0.232639
47147,"curr_events",2,16,0.125,-0.107639,"Male",0.232639
47147,"film",10,39,0.25641,0.0237714,"Male",0.232639
47147,"food_drink",17,35,0.485714,0.253075,"Male",0.232639
47147,"games_sport",3,40,0.075,-0.157639,"Male",0.232639
47147,"geography",6,52,0.115385,-0.117254,"Male",0.232639
47147,"language",4,15,0.266667,0.0340278,"Male",0.232639
47147,"lifestyle",7,18,0.388889,0.15625,"Male",0.232639
47147,"literature",19,48,0.395833,0.163194,"Male",0.232639
47147,"math",2,15,0.133333,-0.0993056,"Male",0.232639
47147,"pop_music",11,38,0.289474,0.0568348,"Male",0.232639
47147,"science",15,60,0.25,0.0173611,"Male",0.232639
47147,"television",14,33,0.424242,0.191604,"Male",0.232639
47147,"theatre",4,15,0.266667,0.0340278,"Male",0.232639
47147,"world_hist",8,47,0.170213,-0.0624261,"Male",0.232639
47198,"amer_hist",96,108,0.888889,0.300766,"Male",0.588123
47198,"art",39,110,0.354545,-0.233577,"Male",0.588123
47198,"bus_econ",50,83,0.60241,0.014287,"Male",0.588123
47198,"class_music",50,77,0.649351,0.061228,"Male",0.588123
47198,"curr_events",51,66,0.772727,0.184605,"Male",0.588123
47198,"film",69,141,0.489362,-0.0987609,"Male",0.588123
47198,"food_drink",34,103,0.330097,-0.258026,"Male",0.588123
47198,"games_sport",103,136,0.757353,0.16923,"Male",0.588123
47198,"geography",122,179,0.681564,0.0934416,"Male",0.588123
47198,"language",48,64,0.75,0.161877,"Male",0.588123
47198,"lifestyle",38,73,0.520548,-0.0675747,"Male",0.588123
47198,"literature",89,175,0.508571,-0.0795512,"Male",0.588123
47198,"math",22,52,0.423077,-0.165046,"Male",0.588123
47198,"pop_music",53,131,0.40458,-0.183542,"Male",0.588123
47198,"science",104,215,0.483721,-0.104402,"Male",0.588123
47198,"television",66,129,0.511628,-0.0764947,"Male",0.588123
47198,"theatre",33,68,0.485294,-0.102828,"Male",0.588123
47198,"world_hist",161,178,0.904494,0.316372,"Male",0.588123
47285,"amer_hist",20,44,0.454545,0.0795455,"Male",0.375
47285,"art",15,46,0.326087,-0.048913,"Male",0.375
47285,"bus_econ",13,33,0.393939,0.0189394,"Male",0.375
47285,"class_music",2,33,0.0606061,-0.314394,"Male",0.375
47285,"curr_events",13,27,0.481481,0.106481,"Male",0.375
47285,"film",13,61,0.213115,-0.161885,"Male",0.375
47285,"food_drink",35,51,0.686275,0.311275,"Male",0.375
47285,"games_sport",43,61,0.704918,0.329918,"Male",0.375
47285,"geography",39,76,0.513158,0.138158,"Male",0.375
47285,"language",7,24,0.291667,-0.0833333,"Male",0.375
47285,"lifestyle",14,27,0.518519,0.143519,"Male",0.375
47285,"literature",18,77,0.233766,-0.141234,"Male",0.375
47285,"math",9,22,0.409091,0.0340909,"Male",0.375
47285,"pop_music",16,58,0.275862,-0.0991379,"Male",0.375
47285,"science",22,90,0.244444,-0.130556,"Male",0.375
47285,"television",21,54,0.388889,0.0138889,"Male",0.375
47285,"theatre",7,29,0.241379,-0.133621,"Male",0.375
47285,"world_hist",26,75,0.346667,-0.0283333,"Male",0.375
47313,"amer_hist",75,115,0.652174,0.0757295,"Male",0.576444
47313,"art",57,119,0.478992,-0.0974528,"Male",0.576444
47313,"bus_econ",44,88,0.5,-0.0764444,"Male",0.576444
47313,"class_music",41,81,0.506173,-0.0702716,"Male",0.576444
47313,"curr_events",29,71,0.408451,-0.167994,"Male",0.576444
47313,"film",81,152,0.532895,-0.0435497,"Male",0.576444
47313,"food_drink",72,111,0.648649,0.0722042,"Male",0.576444
47313,"games_sport",96,147,0.653061,0.0766168,"Male",0.576444
47313,"geography",133,195,0.682051,0.105607,"Male",0.576444
47313,"language",43,71,0.605634,0.0291894,"Male",0.576444
47313,"lifestyle",32,76,0.421053,-0.155392,"Male",0.576444
47313,"literature",101,190,0.531579,-0.0448655,"Male",0.576444
47313,"math",40,56,0.714286,0.137841,"Male",0.576444
47313,"pop_music",66,143,0.461538,-0.114906,"Male",0.576444
47313,"science",155,232,0.668103,0.091659,"Male",0.576444
47313,"television",65,141,0.460993,-0.115452,"Male",0.576444
47313,"theatre",41,72,0.569444,-0.007,"Male",0.576444
47313,"world_hist",126,190,0.663158,0.0867135,"Male",0.576444
47380,"amer_hist",50,148,0.337838,-0.135495,"Male",0.473333
47380,"art",48,145,0.331034,-0.142299,"Male",0.473333
47380,"bus_econ",41,113,0.362832,-0.110501,"Male",0.473333
47380,"class_music",34,102,0.333333,-0.14,"Male",0.473333
47380,"curr_events",32,96,0.333333,-0.14,"Male",0.473333
47380,"film",124,195,0.635897,0.162564,"Male",0.473333
47380,"food_drink",65,141,0.460993,-0.0123404,"Male",0.473333
47380,"games_sport",73,185,0.394595,-0.0787387,"Male",0.473333
47380,"geography",69,250,0.276,-0.197333,"Male",0.473333
47380,"language",45,90,0.5,0.0266667,"Male",0.473333
47380,"lifestyle",46,99,0.464646,-0.00868687,"Male",0.473333
47380,"literature",135,240,0.5625,0.0891667,"Male",0.473333
47380,"math",64,70,0.914286,0.440952,"Male",0.473333
47380,"pop_music",92,180,0.511111,0.0377778,"Male",0.473333
47380,"science",160,290,0.551724,0.0783908,"Male",0.473333
47380,"television",130,183,0.710383,0.237049,"Male",0.473333
47380,"theatre",65,90,0.722222,0.248889,"Male",0.473333
47380,"world_hist",76,233,0.32618,-0.147153,"Male",0.473333
47388,"amer_hist",57,101,0.564356,0.309454,"Male",0.254902
47388,"art",23,104,0.221154,-0.0337481,"Male",0.254902
47388,"bus_econ",12,75,0.16,-0.094902,"Male",0.254902
47388,"class_music",6,71,0.084507,-0.170395,"Male",0.254902
47388,"curr_events",20,59,0.338983,0.0840811,"Male",0.254902
47388,"film",34,133,0.255639,0.000737137,"Male",0.254902
47388,"food_drink",30,94,0.319149,0.064247,"Male",0.254902
47388,"games_sport",15,128,0.117188,-0.137714,"Male",0.254902
47388,"geography",61,169,0.360947,0.106045,"Male",0.254902
47388,"language",20,59,0.338983,0.0840811,"Male",0.254902
47388,"lifestyle",21,65,0.323077,0.068175,"Male",0.254902
47388,"literature",25,162,0.154321,-0.100581,"Male",0.254902
47388,"math",1,47,0.0212766,-0.233625,"Male",0.254902
47388,"pop_music",20,122,0.163934,-0.0909675,"Male",0.254902
47388,"science",31,201,0.154229,-0.100673,"Male",0.254902
47388,"television",28,122,0.229508,-0.0253938,"Male",0.254902
47388,"theatre",13,62,0.209677,-0.0452245,"Male",0.254902
47388,"world_hist",77,164,0.469512,0.21461,"Male",0.254902
47396,"amer_hist",55,90,0.611111,-0.0311111,"Female",0.642222
47396,"art",77,93,0.827957,0.185735,"Female",0.642222
47396,"bus_econ",23,71,0.323944,-0.318279,"Female",0.642222
47396,"class_music",47,67,0.701493,0.0592703,"Female",0.642222
47396,"curr_events",25,56,0.446429,-0.195794,"Female",0.642222
47396,"film",93,120,0.775,0.132778,"Female",0.642222
47396,"food_drink",66,94,0.702128,0.0599054,"Female",0.642222
47396,"games_sport",33,117,0.282051,-0.360171,"Female",0.642222
47396,"geography",81,155,0.522581,-0.119642,"Female",0.642222
47396,"language",49,57,0.859649,0.217427,"Female",0.642222
47396,"lifestyle",39,62,0.629032,-0.01319,"Female",0.642222
47396,"literature",124,150,0.826667,0.184444,"Female",0.642222
47396,"math",29,45,0.644444,0.00222222,"Female",0.642222
47396,"pop_music",67,114,0.587719,-0.0545029,"Female",0.642222
47396,"science",98,186,0.526882,-0.115341,"Female",0.642222
47396,"television",80,112,0.714286,0.0720635,"Female",0.642222
47396,"theatre",49,57,0.859649,0.217427,"Female",0.642222
47396,"world_hist",121,154,0.785714,0.143492,"Female",0.642222
47414,"amer_hist",11,23,0.478261,0.0249275,"Female",0.453333
47414,"art",3,22,0.136364,-0.31697,"Female",0.453333
47414,"bus_econ",6,18,0.333333,-0.12,"Female",0.453333
47414,"class_music",4,17,0.235294,-0.218039,"Female",0.453333
47414,"curr_events",7,14,0.5,0.0466667,"Female",0.453333
47414,"film",13,32,0.40625,-0.0470833,"Female",0.453333
47414,"food_drink",23,29,0.793103,0.33977,"Female",0.453333
47414,"games_sport",17,32,0.53125,0.0779167,"Female",0.453333
47414,"geography",18,41,0.439024,-0.0143089,"Female",0.453333
47414,"language",6,12,0.5,0.0466667,"Female",0.453333
47414,"lifestyle",6,14,0.428571,-0.0247619,"Female",0.453333
47414,"literature",12,37,0.324324,-0.129009,"Female",0.453333
47414,"math",6,11,0.545455,0.0921212,"Female",0.453333
47414,"pop_music",10,29,0.344828,-0.108506,"Female",0.453333
47414,"science",25,44,0.568182,0.114848,"Female",0.453333
47414,"television",13,24,0.541667,0.0883333,"Female",0.453333
47414,"theatre",10,14,0.714286,0.260952,"Female",0.453333
47414,"world_hist",14,37,0.378378,-0.074955,"Female",0.453333
47444,"amer_hist",20,23,0.869565,0.238454,"Male",0.631111
47444,"art",14,22,0.636364,0.00525253,"Male",0.631111
47444,"bus_econ",11,18,0.611111,-0.02,"Male",0.631111
47444,"class_music",5,17,0.294118,-0.336993,"Male",0.631111
47444,"curr_events",12,14,0.857143,0.226032,"Male",0.631111
47444,"film",21,32,0.65625,0.0251389,"Male",0.631111
47444,"food_drink",20,29,0.689655,0.0585441,"Male",0.631111
47444,"games_sport",14,32,0.4375,-0.193611,"Male",0.631111
47444,"geography",33,41,0.804878,0.173767,"Male",0.631111
47444,"language",8,12,0.666667,0.0355556,"Male",0.631111
47444,"lifestyle",8,14,0.571429,-0.0596825,"Male",0.631111
47444,"literature",26,37,0.702703,0.0715916,"Male",0.631111
47444,"math",5,11,0.454545,-0.176566,"Male",0.631111
47444,"pop_music",13,29,0.448276,-0.182835,"Male",0.631111
47444,"science",21,44,0.477273,-0.153838,"Male",0.631111
47444,"television",12,24,0.5,-0.131111,"Male",0.631111
47444,"theatre",7,14,0.5,-0.131111,"Male",0.631111
47444,"world_hist",34,37,0.918919,0.287808,"Male",0.631111
47494,"amer_hist",25,107,0.233645,-0.0765001,"Male",0.310145
47494,"art",13,108,0.12037,-0.189775,"Male",0.310145
47494,"bus_econ",17,83,0.204819,-0.105326,"Male",0.310145
47494,"class_music",10,74,0.135135,-0.17501,"Male",0.310145
47494,"curr_events",30,66,0.454545,0.144401,"Male",0.310145
47494,"film",48,140,0.342857,0.0327122,"Male",0.310145
47494,"food_drink",28,104,0.269231,-0.0409142,"Male",0.310145
47494,"games_sport",45,136,0.330882,0.0207374,"Male",0.310145
47494,"geography",35,178,0.196629,-0.113516,"Male",0.310145
47494,"language",23,65,0.353846,0.0437012,"Male",0.310145
47494,"lifestyle",26,73,0.356164,0.0460195,"Male",0.310145
47494,"literature",35,173,0.202312,-0.107833,"Male",0.310145
47494,"math",15,52,0.288462,-0.0216834,"Male",0.310145
47494,"pop_music",61,130,0.469231,0.159086,"Male",0.310145
47494,"science",119,210,0.566667,0.256522,"Male",0.310145
47494,"television",39,128,0.304688,-0.00545743,"Male",0.310145
47494,"theatre",18,68,0.264706,-0.045439,"Male",0.310145
47494,"world_hist",55,175,0.314286,0.00414079,"Male",0.310145
47551,"amer_hist",78,106,0.735849,0.17997,"Male",0.555879
47551,"art",41,107,0.383178,-0.172702,"Male",0.555879
47551,"bus_econ",46,81,0.567901,0.0120217,"Male",0.555879
47551,"class_music",31,74,0.418919,-0.136961,"Male",0.555879
47551,"curr_events",46,65,0.707692,0.151813,"Male",0.555879
47551,"film",76,140,0.542857,-0.0130224,"Male",0.555879
47551,"food_drink",50,102,0.490196,-0.0656834,"Male",0.555879
47551,"games_sport",97,135,0.718519,0.162639,"Male",0.555879
47551,"geography",86,175,0.491429,-0.0644509,"Male",0.555879
47551,"language",32,63,0.507937,-0.047943,"Male",0.555879
47551,"lifestyle",40,71,0.56338,0.00750079,"Male",0.555879
47551,"literature",118,173,0.682081,0.126201,"Male",0.555879
47551,"math",26,52,0.5,-0.0558795,"Male",0.555879
47551,"pop_music",55,130,0.423077,-0.132803,"Male",0.555879
47551,"science",121,212,0.570755,0.0148752,"Male",0.555879
47551,"television",77,129,0.596899,0.0410197,"Male",0.555879
47551,"theatre",32,67,0.477612,-0.0782676,"Male",0.555879
47551,"world_hist",92,176,0.522727,-0.0331522,"Male",0.555879
47869,"amer_hist",12,24,0.5,0.0634921,"Male",0.436508
47869,"art",9,27,0.333333,-0.103175,"Male",0.436508
47869,"bus_econ",8,18,0.444444,0.00793651,"Male",0.436508
47869,"class_music",13,18,0.722222,0.285714,"Male",0.436508
47869,"curr_events",13,18,0.722222,0.285714,"Male",0.436508
47869,"film",15,38,0.394737,-0.0417711,"Male",0.436508
47869,"food_drink",15,29,0.517241,0.0807334,"Male",0.436508
47869,"games_sport",9,33,0.272727,-0.163781,"Male",0.436508
47869,"geography",23,43,0.534884,0.0983758,"Male",0.436508
47869,"language",5,14,0.357143,-0.0793651,"Male",0.436508
47869,"lifestyle",11,18,0.611111,0.174603,"Male",0.436508
47869,"literature",20,42,0.47619,0.0396825,"Male",0.436508
47869,"math",5,13,0.384615,-0.0518926,"Male",0.436508
47869,"pop_music",11,32,0.34375,-0.0927579,"Male",0.436508
47869,"science",12,48,0.25,-0.186508,"Male",0.436508
47869,"television",14,29,0.482759,0.0462507,"Male",0.436508
47869,"theatre",7,17,0.411765,-0.0247432,"Male",0.436508
47869,"world_hist",18,43,0.418605,-0.0179033,"Male",0.436508
47905,"amer_hist",7,60,0.116667,-0.150629,"Female",0.267296
47905,"art",28,66,0.424242,0.156947,"Female",0.267296
47905,"bus_econ",11,48,0.229167,-0.0381289,"Female",0.267296
47905,"class_music",10,47,0.212766,-0.0545296,"Female",0.267296
47905,"curr_events",5,37,0.135135,-0.13216,"Female",0.267296
47905,"film",38,86,0.44186,0.174565,"Female",0.267296
47905,"food_drink",37,71,0.521127,0.253831,"Female",0.267296
47905,"games_sport",3,85,0.0352941,-0.232001,"Female",0.267296
47905,"geography",13,105,0.12381,-0.143486,"Female",0.267296
47905,"language",11,40,0.275,0.0077044,"Female",0.267296
47905,"lifestyle",18,41,0.439024,0.171729,"Female",0.267296
47905,"literature",56,110,0.509091,0.241795,"Female",0.267296
47905,"math",5,32,0.15625,-0.111046,"Female",0.267296
47905,"pop_music",21,80,0.2625,-0.0047956,"Female",0.267296
47905,"science",18,131,0.137405,-0.129891,"Female",0.267296
47905,"television",24,81,0.296296,0.0290007,"Female",0.267296
47905,"theatre",17,42,0.404762,0.137466,"Female",0.267296
47905,"world_hist",18,110,0.163636,-0.103659,"Female",0.267296
47916,"amer_hist",13,35,0.371429,0.000892857,"Male",0.370536
